"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","8","146.22","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","9","150.44","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","10","154.76","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","11","159.17","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","12","163.66","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","13","168.25","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","14","172.93","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","15","177.7","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","16","182.57","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","17","187.53","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","18","192.59","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","19","197.75","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","20","203","manufacturer_or_distributor_anchor","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","21","208.35","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","22","213.81","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","23","219.36","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","24","225.01","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","25","230.77","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","26","236.63","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","27","242.6","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","28","248.67","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","29","254.85","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","30","261.14","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","31","267.54","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","32","274.04","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","33","280.66","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","34","287.38","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","35","294.22","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","36","301.17","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","37","308.24","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","38","315.42","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","39","322.71","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI203 — sec","atm-psi203-dry","40","330.12","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-15","44.58","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-14","46.14","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-13","47.74","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-12","49.38","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-11","51.07","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-10","52.79","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-9","54.56","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-8","56.37","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-7","58.23","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-6","60.13","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-5","62.08","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-4","64.08","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-3","66.12","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-2","68.21","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","-1","70.35","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","0","72.53","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","1","74.77","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","2","77.06","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","3","79.39","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","4","81.78","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","5","84.23","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","6","86.72","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","7","89.27","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","8","91.87","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","9","94.53","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","10","97.24","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","11","100.01","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","12","102.83","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","13","105.72","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","14","108.66","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","15","111.66","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","16","114.71","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","17","117.83","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","18","121.01","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","19","124.25","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","20","127.55","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","21","130.91","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","22","134.34","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","23","137.83","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","24","141.38","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","25","145","manufacturer_or_distributor_anchor","145","25","anchor_scaled_propane_antoine_nist","medium","true"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","26","148.68","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","27","152.43","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","28","156.25","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","29","160.13","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","30","164.08","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","31","168.1","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","32","172.19","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","33","176.34","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","34","180.57","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","35","184.87","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","36","189.23","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","37","193.67","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","38","198.18","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","39","202.77","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"NUPROL","Premium Green Gas 2.0 145 PSI","nuprol-premium-2-145","40","207.42","estimated_propane_ratio","145","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-15","44.59","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-14","46.15","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-13","47.75","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-12","49.4","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-11","51.08","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-10","52.81","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-9","54.58","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-8","56.39","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-7","58.25","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-6","60.15","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-5","62.1","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-4","64.09","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-3","66.14","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-2","68.23","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","-1","70.37","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","0","72.55","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","1","74.79","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","2","77.08","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","false"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","3","79.42","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","true"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","4","81.81","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","true"
"ProTechGuns","ProtechGas Green Gas","protechguns-green-gas","5","84.25","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","medium","true"
